firstname,gender,probability
Pierre-damien,M,0.000001863089537859126374
Pierre-daniel,M,3.60973597960205735E-7
Pierre-david,M,0.000001211008199608432143
Pierre-denis,M,6.98658576697172390E-7
Pierre-dominique,M,0.000001234296818831671223
Pierre-edouard,M,0.000010433301412011107693
Pierre-elie,M,0.000002433660708828483826
Pierre-eliott,M,4.30839455629922974E-7
Pierre-eloi,M,9.78122007376041346E-7
Pierre-emeric,M,2.79463430678868956E-7
Pierre-emile,M,0.000002026109872421799932
Pierre-emilien,M,5.00705313299640213E-7
Pierre-emmanuel,M,0.000037471388330191679193
Pierre-enzo,M,2.44530501844010337E-7
Pierre-eric,M,0.000004168662840959795261
Pierre-etienne,M,0.000010177126600555477817
Pierre-eugène,M,3.72617907571825275E-7
Pierre-evan,M,2.32886192232390797E-7
Pierre-félix,M,4.54128074853162054E-7
Pierre-franck,M,6.05504099804216071E-7
Pierre-françois,M,0.000020936468681691932626
Pierre-frédéric,M,0.000001257585438054910302
Pierre-gabriel,M,0.000001362384224559486161
Pierre-georges,M,6.87014267085552850E-7
Pierre-gérard,M,2.67819121067249416E-7
Pierre-gilles,M,0.000002328861922323907967
Pierre-guilhem,M,3.02752049902108036E-7
Pierre-guillaume,M,0.000002317217612712288427
Pierre-guy,M,0.000001280874057278149382
Pierre-hadrien,M,4.77416694076401133E-7
Pierre-henri,M,0.000026549025914492550827
Pierre-henry,M,0.000005449536898237944643
Pierre-hervé,M,8.03457363201748249E-7
Pierre-hubert,M,8.84967530483085028E-7
Pierre-hugo,M,0.000001513760249510540179
Pierre-hugues,M,0.000001967888324363702232
Pierre-jacques,M,0.000001991176943586941312
Pierre-jean,M,0.000039905049039020163019
Pierre-jerome,M,5.00705313299640213E-7
Pierre-joël,M,2.56174811455629876E-7
Pierre-joseph,M,0.000002235707445430951649
Pierre-jules,M,5.58926861357737912E-7
Pierre-julien,M,0.000003015876189409460818
Pierre-laurent,M,0.000003807689242999589526
Pierre-léo,M,2.67819121067249416E-7
Pierre-line,F,3.26040669125347115E-7
Pierreline,F,2.67819121067249416E-7
Pierre-loïc,M,0.000002037754182033419471
Pierre-lou,M,0.000001583626107180257418
Pierre-louis,M,0.000071565926873013691833
Pierre-loup,M,0.000003400138406592905632
Pierre-luc,M,0.000007708532962892135372
Pierre-lucas,M,4.07550836406683894E-7
Pierre-mael,M,5.82215480580976992E-7
Pierre-malo,M,4.30839455629922974E-7
Pierre-manuel,M,7.45235815143650550E-7
Pierre-marc,M,0.000002387083470382005666
Pierre-marcel,M,2.67819121067249416E-7
Pierre-marie,M,0.000044294953762600729537
Pierre-marin,M,3.49329288348586195E-7
Pierre-martin,M,2.32886192232390797E-7
Pierre-mary,M,6.75369957473933311E-7
Pierre-mathieu,M,0.000001071276484268997665
Pierre-matthieu,M,6.05504099804216071E-7
Pierre-maurice,M,3.02752049902108036E-7
Pierre-maxence,M,2.67819121067249416E-7
Pierre-maxime,M,0.000001397317153394344780
Pierre-michael,M,4.65772384464781593E-7
Pierre-michel,M,0.000004692656773482674554
Pierre-mickael,M,5.58926861357737912E-7
Pierre-nicolas,M,0.000005810510496198150378
Pierre-noël,M,7.56880124755270089E-7
Pierre-olivier,M,0.000025803790099348900277
Pierre-pascal,M,3.26040669125347115E-7
Pierre-paul,M,0.000005100207609889358448
Pierre-philippe,M,0.000004343327485134088359
Pierre-quentin,M,3.60973597960205735E-7
Pierre-raphaël,M,4.77416694076401133E-7
Pierre-rémi,M,3.37684978736966655E-7
Pierre-rené,M,4.77416694076401133E-7
Pierre-richard,M,0.000001001410626599280426
Pierre-romain,M,3.26040669125347115E-7
Pierre-samuel,M,4.54128074853162054E-7
Pierre-sébastien,M,4.77416694076401133E-7
Pierre-simon,M,6.87014267085552850E-7
Pierre-stéphane,M,6.98658576697172390E-7
Pierre-sylvain,M,3.72617907571825275E-7
Pierre-thomas,M,0.000001606914726403496497
Pierre-toussaint,M,3.84262217183444815E-7
Pierrette,F,0.00095397170924154242
Pierre-valentin,M,4.42483765241542514E-7
Pierre-valery,M,2.44530501844010337E-7
Pierre-victor,M,9.78122007376041346E-7
Pierre-vincent,M,0.000002480237947274961985
Pierre-william,M,3.02752049902108036E-7
Pierre-xavier,M,0.000001525404559122159719
Pierre-yann,M,3.72617907571825275E-7
Pierre-yvan,M,3.49329288348586195E-7
Pierre-yves,M,0.00010763999804981103
Pierre-yvon,M,2.67819121067249416E-7
Pierric,M,0.000015987637096753628195
Pierrick,M,0.00021615331932049352
Pierrig,M,7.91813053590128709E-7
Pierrik,M,0.000002224063135819332109
Pierrina,F,0.000002678191210672494162
Pierrine,F,0.000014054681701224784582
Pierrino,M,5.12349622911259753E-7
Pierro,M,3.26040669125347115E-7
Pierrot,M,0.000026595603152939028986
Pierry,M,6.75369957473933311E-7
Pierryck,M,9.89766316987660886E-7
Pieter,M,0.000001082920793880617205
Pietra,F,5.35638242134498832E-7
Pietrina,F,2.79463430678868956E-7
Pietro,M,0.000017443175798206070675
Pieyre,M,2.32886192232390797E-7
Pilar,F,0.000018398009186358872941
Pimprenelle,F,9.54833388152802267E-7
Pina,F,0.000001537048868733779258
Pinar,F,0.000003050809118244319437
Pinda,F,3.49329288348586195E-7
Pinhas,M,6.28792719027455151E-7
Pino,M,0.000001082920793880617205
Pio,M,0.000004261817317852751580
Piotr,M,0.000002363794851158766587
Piper,F,3.72617907571825275E-7
Piraveen,M,4.07550836406683894E-7
Piter,M,3.14396359513727576E-7
Placida,F,2.56174811455629876E-7
Placide,F,0.000002491882256886581525
Placide,M,0.000010270281077448434136
Placidie,F,4.07550836406683894E-7
Placido,M,5.23993932522879293E-7
Plamedi,M,3.60973597960205735E-7
Plamedi,F,6.98658576697172390E-7
Plamedie,F,4.30839455629922974E-7
Platon,M,2.79463430678868956E-7
Plume,F,0.000001921311085917224073
Poe,F,2.79463430678868956E-7
Poeiti,F,4.30839455629922974E-7
Poema,F,0.000001176075270773573523
Poerani,F,2.32886192232390797E-7
Poerava,F,4.07550836406683894E-7
Pol,M,0.000036528199251650496466
Pola,F,0.000002422016399216864286
Polat,M,0.000001315806986113008001
Pol-aurélien,M,2.91107740290488496E-7
Pole,F,2.32886192232390797E-7
Polette,F,6.98658576697172390E-7
Polina,F,0.000001548693178345398798
Poline,F,6.52081338250694231E-7
Polly,F,6.75369957473933311E-7
Pollyanna,F,6.63725647862313771E-7
Polo,M,5.58926861357737912E-7
Polonie,F,3.02752049902108036E-7
Polycarpe,F,2.91107740290488496E-7
Polycarpe,M,0.000001665136274461594197
Polydor,M,3.26040669125347115E-7
Polydore,M,9.31544768929563187E-7
Pom,F,2.56174811455629876E-7
Pome,F,4.54128074853162054E-7
Pomeline,F,6.17148409415835611E-7
Pomme,F,0.000001245941128443290762
Pompee,M,6.28792719027455151E-7
Ponama,F,2.44530501844010337E-7
Pooja,F,5.93859790192596532E-7
Poppee,F,2.67819121067249416E-7
Poppy,F,0.000001152786651550334444
Porfirio,M,3.37684978736966655E-7
Porphyre,M,3.72617907571825275E-7
Pothin,M,7.33591505532031010E-7
Pouya,M,2.32886192232390797E-7
Poyraz,M,0.000001187719580385193063
Prague,M,3.60973597960205735E-7
Praise,F,7.10302886308791930E-7
Praise,M,4.65772384464781593E-7
Praline,F,2.32886192232390797E-7
Pranav,M,2.32886192232390797E-7
Prasanna,M,2.67819121067249416E-7
Praveen,M,0.000001001410626599280426
Pravin,M,5.70571170969357452E-7
Praxede,F,8.96611840094704567E-7
Precieuse,F,7.33591505532031010E-7
Précieuse,F,8.15101672813367789E-7
Precieux,M,5.93859790192596532E-7
Précieux,M,5.47282551746118372E-7
Precilia,F,0.000007790043130173472150
Précilia,F,0.000001071276484268997665
Precilla,F,0.000001013054936210899966
Precillia,F,0.000007790043130173472150
Précillia,F,6.87014267085552850E-7
Preciosa,F,3.72617907571825275E-7
Precious,F,0.000001478827320675681559
Precious,M,2.32886192232390797E-7
Precylia,F,8.15101672813367789E-7
Precyllia,F,3.95906526795064354E-7
Predrag,M,0.000001420605772617583860
Prefina,F,3.26040669125347115E-7
Prele,F,2.91107740290488496E-7
Prem,M,2.79463430678868956E-7
Premier,M,3.02752049902108036E-7
_prenoms_rares,F,0.00971086515508700820
_prenoms_rares,M,0.00908216559053644601
Prentiss,F,2.56174811455629876E-7
Prescila,F,3.37684978736966655E-7
Prescilia,F,0.000019224755168783860270
Préscilia,F,3.72617907571825275E-7
Prescilla,F,0.000014776628897145196052
Prescillia,F,0.000064823871607885978268
Préscillia,F,8.50034601648226408E-7
Prescillya,F,3.95906526795064354E-7
Prescilya,F,2.56174811455629876E-7
Prescylia,F,8.03457363201748249E-7
Prescyllia,F,8.03457363201748249E-7
Presilia,F,6.17148409415835611E-7
Presillia,F,4.19195146018303434E-7
Presley,M,0.000001700069203296452816
Presly,F,2.79463430678868956E-7
Presnel,M,3.14396359513727576E-7
Pressilia,F,6.52081338250694231E-7
Preston,M,0.000009851085931430130701
Prestone,M,6.63725647862313771E-7
Presylia,F,2.32886192232390797E-7
Pretty,F,3.60973597960205735E-7
Preyston,M,2.56174811455629876E-7
Priam,M,0.000005263227944452032006
Pricila,F,3.49329288348586195E-7
Pricilia,F,0.000001537048868733779258
Pricilla,F,0.000001490471630287301099
Pricille,F,4.77416694076401133E-7
Pricillia,F,0.000002643258281837635543
Prielle,F,0.000001071276484268997665
Prigent,M,6.28792719027455151E-7
Prima,F,3.26040669125347115E-7
Primael,M,0.000001199363889996812603
Primaël,M,3.14396359513727576E-7
Prime,M,2.44530501844010337E-7
Primerose,F,0.000001397317153394344780
Primitive,F,2.44530501844010337E-7
Primo,M,0.000006392725976779127370
Prince,M,0.000008057862251240721567
Princess,F,0.000001408961463005964320
Princesse,F,0.000003237118072030232074
Princia,F,7.68524434366889629E-7
Princilia,F,4.89061003688020673E-7
Princillia,F,2.32886192232390797E-7
Principe,M,2.91107740290488496E-7
Princy,M,3.84262217183444815E-7
Prisca,F,0.000050780834216272813226
Prisca,M,0.000002526815185721440144
Priscia,F,3.37684978736966655E-7
Priscila,F,0.000001432250082229203400
Priscile,F,4.65772384464781593E-7
Priscilia,F,0.000013949882914720208724
Priscilla,F,0.00015713995820880569
Priscille,F,0.000030496446872831574831
Priscillia,F,0.000092351019529754570441
Priscillien,M,6.98658576697172390E-7
Priscillya,F,3.26040669125347115E-7
Priscylia,F,3.02752049902108036E-7
Priscylla,F,2.91107740290488496E-7
Priscyllia,F,4.89061003688020673E-7
Prisha,F,2.32886192232390797E-7
Priska,F,0.000002363794851158766587
Prisque,F,3.60973597960205735E-7
Prithika,F,2.56174811455629876E-7
Privat,F,0.000001013054936210899966
Privat,M,0.000004983764513773163050
Priya,F,0.000003120674975914036676
Priyanka,F,0.000001420605772617583860
Prodige,M,4.65772384464781593E-7
Prodige,F,3.95906526795064354E-7
Promedi,M,2.56174811455629876E-7
Promesse,F,0.000001735002132131311436
Prosper,M,0.000079262815526294207665
Prosper,F,0.000001315806986113008001
Prospere,M,4.77416694076401133E-7
Prospere,F,0.000001013054936210899966
Prosperine,F,0.000002200774516596093029
Prospert,M,6.52081338250694231E-7
Provence,F,3.84262217183444815E-7
Providence,F,0.000001082920793880617205
Prudence,F,0.000017326732702089875276
Prudencio,M,2.56174811455629876E-7
Prudent,M,0.000008081150870463960646
Prudente,F,2.79463430678868956E-7
Prune,F,0.000035573365863497694200
Prunella,F,2.56174811455629876E-7
Prunelle,F,0.000005402959659791466484
Prunille,F,0.000001141142341938714904
Pryam,M,3.49329288348586195E-7
Pryscilla,F,4.07550836406683894E-7
Pryscillia,F,8.15101672813367789E-7
Pryska,F,2.32886192232390797E-7
Psylvia,F,2.44530501844010337E-7
Ptissam,F,2.91107740290488496E-7
Ptissem,F,2.91107740290488496E-7
Pulcherie,F,0.000006742055265127713565
Pulcherie,M,0.000001851445228247506834
Pura,F,3.49329288348586195E-7
Purdey,F,0.000001141142341938714904
Purificacion,F,4.77416694076401133E-7
Purification,F,0.000002061042801256658551
Purity,F,0.000001071276484268997665
Pyrene,F,6.40437028639074691E-7
Qacim,M,3.14396359513727576E-7
Qais,M,0.000001257585438054910302
Qaïs,M,8.15101672813367789E-7
Qamar,F,3.02752049902108036E-7
Qasim,M,0.000001269229747666529842
Qassem,M,3.02752049902108036E-7
Qassim,M,0.000014101258939671262742
Qâssim,M,5.23993932522879293E-7
Qassym,M,3.02752049902108036E-7
Qayim,M,8.15101672813367789E-7
Qays,M,0.000003598091669990437809
Qayyim,M,9.54833388152802267E-7
Qetsia,F,4.54128074853162054E-7
Qiyam,M,3.14396359513727576E-7
Quang,M,0.000002352150541547147047
Quang-minh,M,3.02752049902108036E-7
Quantin,M,0.000002363794851158766587
Quassim,M,4.65772384464781593E-7
Queen,F,9.78122007376041346E-7
Queency,F,4.89061003688020673E-7
Queenie,F,4.77416694076401133E-7
Quentin,F,2.44530501844010337E-7
Quentin,M,0.00149231143120593699
Quentyn,M,9.08256149706324107E-7
Quetty,F,2.91107740290488496E-7
Quilicus,M,6.28792719027455151E-7
Quillian,M,3.84262217183444815E-7
Quincy,F,5.00705313299640213E-7
Quincy,M,0.000002247351755042571188
Quintino,M,2.56174811455629876E-7
Quinto,M,8.38390292036606868E-7
Quirin,M,0.000001804867989801028675
Quirin,F,4.42483765241542514E-7
Quiterie,F,0.000004017286816008741243
Quitterie,F,0.000018863781570823654535
Quoc,M,0.000002876144474070026340
Quorentin,M,2.56174811455629876E-7
Qusay,M,2.79463430678868956E-7
Quynh,F,5.82215480580976992E-7
Raba,M,5.12349622911259753E-7
Rabaa,F,2.67819121067249416E-7
Rabab,F,0.000001571981797568637878
Rababe,F,3.49329288348586195E-7
Rabah,F,3.49329288348586195E-7
Rabah,M,0.000034094538542822012640
Rabat,M,5.70571170969357452E-7
Rabbah,M,4.89061003688020673E-7
Rabbi,M,4.42483765241542514E-7
Rabbia,F,3.26040669125347115E-7
Rabea,F,0.000001141142341938714904
Rabeb,F,6.28792719027455151E-7
Rabeh,M,3.02752049902108036E-7
Rabeha,F,4.77416694076401133E-7
Rabera,F,4.89061003688020673E-7
Rabha,M,2.79463430678868956E-7
Rabha,F,0.000003050809118244319437
Rabhia,F,4.07550836406683894E-7
Rabi,M,9.19900459317943647E-7
Rabia,M,9.08256149706324107E-7
Rabia,F,0.000022508450479260570503
Rabiaa,F,0.000001513760249510540179
Rabiah,F,5.58926861357737912E-7
Rabiatou,F,6.28792719027455151E-7
Rabie,M,0.000001222652509220051683
Rabih,M,9.19900459317943647E-7
Rabiha,F,0.000003062453427855938977
Rabii,M,5.47282551746118372E-7
Rabir,M,8.61678911259845948E-7
Rabira,F,4.07550836406683894E-7
Rabiya,F,0.000002433660708828483826
Rabiye,F,8.73323220871465488E-7
Rabouan,F,2.91107740290488496E-7
Raby,F,5.00705313299640213E-7
Rabya,F,3.72617907571825275E-7
Racha,F,0.000006357793047944268751
Rachad,M,0.000001537048868733779258
Rachael,F,6.63725647862313771E-7
Rachana,F,2.44530501844010337E-7
Rachda,F,3.84262217183444815E-7
Rached,M,0.000003190540833583753915
Racheda,F,5.00705313299640213E-7
Rachel,F,0.00058375252944971077
Rachel,M,0.000005635845852023857281
Rachela,F,2.79463430678868956E-7
Rachele,F,0.000008395547229977688222
Rachèle,F,0.000001164430961161953984
Rachella,F,2.44530501844010337E-7
Rachelle,F,0.000063729306504393741524
Rachid,M,0.00021617660793971676
Rachida,F,0.000074034520510677034279
Rachide,M,0.000003889199410280926305
Rachild,M,3.84262217183444815E-7
Rachma,F,2.79463430678868956E-7
Racim,M,0.000003470004264262622871
Racime,M,2.32886192232390797E-7
Racine,M,9.66477697764421806E-7
Rackel,F,4.07550836406683894E-7
Racky,F,0.000001199363889996812603
Rada,F,6.28792719027455151E-7
Rade,M,5.47282551746118372E-7
Radegonde,F,0.000006194772713381595193
Radhia,F,0.000002736412758730591862
Radhouan,M,3.72617907571825275E-7
Radhouane,M,9.19900459317943647E-7
Radi,M,2.56174811455629876E-7
Radia,F,0.000015137602495105401787
Radidja,F,0.000001117853722715475824
Radija,F,0.000004401549033192186058
Radiya,F,3.14396359513727576E-7
Radja,M,5.82215480580976992E-7
Radja,F,6.75369957473933311E-7
Radjen,M,4.19195146018303434E-7
Radji,M,7.21947195920411470E-7
Radjiv,M,3.60973597960205735E-7
Radjy,M,4.30839455629922974E-7
Radmila,F,7.10302886308791930E-7
Rado,M,4.42483765241542514E-7
Radoin,M,5.58926861357737912E-7
Radoine,M,0.000003388494096981286092
Radomir,M,3.84262217183444815E-7
Radouan,M,0.000003912488029504165385
Radouane,M,0.000011621020992396300757
Radovan,M,3.60973597960205735E-7
Radu,M,5.82215480580976992E-7
Radwan,M,0.000001909666776305604533
Radwane,M,0.000001117853722715475824
Radya,F,9.19900459317943647E-7
Raed,M,0.000001804867989801028675
Raef,M,2.44530501844010337E-7
Rael,M,6.40437028639074691E-7
Raël,M,4.19195146018303434E-7
Rafa,M,2.91107740290488496E-7
Rafael,M,0.00017714488212156806
Rafaèl,M,3.02752049902108036E-7
Rafaël,M,0.000061505243368574409415
Rafaela,F,0.000005379671040568227404
Rafaëla,F,4.30839455629922974E-7
Rafaele,M,5.93859790192596532E-7
Rafaele,F,0.000003062453427855938977
Rafaèle,F,2.56174811455629876E-7
Rafaële,F,8.26745982424987328E-7
Rafaella,F,0.000001525404559122159719
Rafaelle,F,0.000004925542965715065351
Rafaëlle,F,0.000001851445228247506834
Rafaelo,M,2.44530501844010337E-7
Rafal,M,2.67819121067249416E-7
Rafed,M,2.44530501844010337E-7
Rafet,M,3.49329288348586195E-7
Raffael,M,0.000003714534766106633208
Raffaël,M,0.000001176075270773573523
Raffaela,F,0.000001001410626599280426
Raffaele,M,0.000004995408823384782590
Raffaella,F,0.000001513760249510540179
Raffaelle,F,3.49329288348586195E-7
Raffaello,M,4.07550836406683894E-7
Raffi,M,0.000002002821253198560852
Raffik,M,2.44530501844010337E-7
Raffy,M,3.26040669125347115E-7
Rafi,M,0.000001257585438054910302
Rafia,F,5.23993932522879293E-7
Rafic,M,4.65772384464781593E-7
Rafick,M,2.79463430678868956E-7
Rafid,M,2.91107740290488496E-7
Rafida,F,5.00705313299640213E-7
Rafif,F,8.15101672813367789E-7
Rafik,M,0.000017990458349952189047
Rafika,F,0.000004517992129308381456
Rafike,M,2.56174811455629876E-7
Rafiq,M,3.60973597960205735E-7
Ragavi,F,3.37684978736966655E-7
Raghad,F,2.91107740290488496E-7
Ragnar,M,3.14396359513727576E-7
Rahaf,F,8.84967530483085028E-7
Rahal,M,5.00705313299640213E-7
Rahama,F,4.30839455629922974E-7
Rahamata,F,3.14396359513727576E-7
Rahamatou,F,2.32886192232390797E-7
Raheel,M,2.32886192232390797E-7
Raheem,M,0.000001059632174657378125
Rahel,F,0.000001851445228247506834
Rahela,F,0.000001245941128443290762
Rahia,F,2.56174811455629876E-7
Rahib,M,2.67819121067249416E-7
Rahil,M,4.42483765241542514E-7
Rahil,F,0.000001560337487957018338
Rahila,F,4.19195146018303434E-7
Rahile,F,3.37684978736966655E-7
Rahim,M,0.000009338736308518870949
Rahima,F,0.000004692656773482674554
Rahime,M,3.26040669125347115E-7
Rahime,F,8.96611840094704567E-7
Rahlia,F,2.32886192232390797E-7
Rahma,F,0.000028412115452351677200
Rahman,M,0.000002154197278149614870
Rahmane,M,2.32886192232390797E-7
Rahmi,M,3.02752049902108036E-7
Rahmouna,F,0.000001211008199608432143
Rahnia,F,0.000001047987865045758585
Rahul,M,6.52081338250694231E-7
Rahyan,M,0.000002328861922323907967
Rahyane,M,3.72617907571825275E-7
Raian,M,0.000001397317153394344780
Raiane,M,4.30839455629922974E-7
Raicha,F,5.23993932522879293E-7
Raid,M,0.000001234296818831671223
Raïd,M,3.95906526795064354E-7
Raida,F,6.28792719027455151E-7
Raida,M,8.38390292036606868E-7
Raïda,F,2.32886192232390797E-7
Raiden,M,3.26040669125347115E-7
Raif,M,4.42483765241542514E-7
Raihan,M,8.96611840094704567E-7
Raihana,F,0.000001991176943586941312
Raïhana,F,4.42483765241542514E-7
Raihane,F,5.35638242134498832E-7
Raihane,M,8.26745982424987328E-7
Raika,F,3.49329288348586195E-7
Railey,M,0.000002771345687565450481
Railey,F,2.67819121067249416E-7
Raïley,F,2.56174811455629876E-7
Raïley,M,0.000002352150541547147047
Railley,M,5.82215480580976992E-7
Raima,F,6.05504099804216071E-7
Raïma,F,3.26040669125347115E-7
Raimana,M,3.72617907571825275E-7
Raimond,M,0.000004878965727268587191
Raimonde,F,0.000002922721712516504499
Raimondo,M,0.000001234296818831671223
Raimundo,M,5.23993932522879293E-7
Raina,F,0.000001991176943586941312
Raïna,F,0.000001106209413103856284
Rainald,M,4.30839455629922974E-7
Rainer,M,8.38390292036606868E-7
Rainier,M,0.000001013054936210899966
Raiponce,F,2.32886192232390797E-7
Rais,M,0.000001292518366889768922
Raïs,M,0.000002061042801256658551
Raisa,F,0.000001024699245822519506
Raissa,F,0.000021402241066156714219
Raïssa,F,0.000005822154805809769918
Raiyan,M,3.02752049902108036E-7
Raj,M,6.40437028639074691E-7
Raja,F,0.000011632665302007920296
Raja,M,5.93859790192596532E-7
Rajaa,F,0.000006276282880662931972
Rajaâ,F,2.44530501844010337E-7
Rajae,F,0.000002864500164458406800
Rajah,F,0.000001013054936210899966
Rajan,M,5.82215480580976992E-7
Rajana,F,2.67819121067249416E-7
Rajendra,M,3.84262217183444815E-7
Raji,M,3.02752049902108036E-7
Rajiv,M,8.73323220871465488E-7
Rajko,M,2.32886192232390797E-7
Rakan,M,4.07550836406683894E-7
Rakel,F,6.52081338250694231E-7
Raki,F,5.12349622911259753E-7
Rakia,F,0.000001129498032327095364
